"term","count"
"computer listening to",1
"first time using",1
"listening to they",1
"on a computer",1
"they are amazing",1
"time using twitter",1
"to they are",1
"twitter on a",1
"using twitter on",1
"i just laid",1
"in my room",1
"in the darkness",1
"just laid in",1
"laid in my",1
"my room in",1
"room in the",1
"the darkness crying",1
"tonight i just",1
"already but i",1
"but i couldn't",1
"cause i'm already",1
"couldn't have done",1
"done this any",1
"feel the pressure",1
"have done this",1
"i couldn't have",1
"i feel the",1
"i'm already but",1
"pressure cause i'm",1
"the pressure cause",1
"this any earlier",1
"by visiting your",1
"celebrate physical music",1
"city's record store",1
"music by visiting",1
"physical music by",1
"record store the",1
"recordstoreday celebrate physical",1
"visiting your city's",1
"your city's record",1
"always knew i",1
"i always knew",1
"i was a",1
"knew i was",1
"a full roar",1
"a rare and",1
"an outcry from",1
"and relished them",1
"and vital link",1
"are vowing to",1
"as a rare",1
"attendees including the",1
"by name and",1
"by the wildlife",1
"canada geese killed",1
"dissent has since",1
"elected officials are",1
"exposed reports of",1
"from local residents",1
"full roar of",1
"geese by name",1
"geese killed in",1
"goose population in",1
"grown into a",1
"has now grown",1
"has since exposed",1
"in new york",1
"in nyc by",1
"including the elected",1
"individual geese by",1
"into a full",1
"killed in nyc",1
"killings sparked an",1
"knew individual geese",1
"link to nature",1
"local residents many",1
"many of whom",1
"name and relished",1
"nature that outcry",1
"new york state",1
"now grown into",1
"nyc by the",1
"of canada geese",1
"of dissent has",1
"of the goose",1
"of usda over",1
"of whom knew",1
"officials are vowing",1
"out roughly two",1
"outcry from local",1
"outcry which has",1
"over the past",1
"park killings sparked",1
"past year with",1
"plans to wipe",1
"population in new",1
"prospect park killings",1
"rally attendees including",1
"rare and vital",1
"relished them as",1
"reports of canada",1
"residents many of",1
"roar of dissent",1
"roughly two thirds",1
"see the killings",1
"services of usda",1
"since exposed reports",1
"sparked an outcry",1
"state rally attendees",1
"that outcry which",1
"the elected officials",1
"the goose population",1
"the killings stopped",1
"the past year",1
"the prospect park",1
"the wildlife services",1
"them as a",1
"thirds of the",1
"to nature that",1
"to see the",1
"to wipe out",1
"two thirds of",1
"usda over the",1
"vital link to",1
"vowing to see",1
"which has now",1
"whom knew individual",1
"wildlife services of",1
"wipe out roughly",1
"with plans to",1
"year with plans",1
"york state rally",1
"best not fake",1
"but real tight",1
"fake but real",1
"gosh her hugs",1
"her hugs gosh",1
"her hugs were",1
"hugs gosh her",1
"hugs i want",1
"hugs were the",1
"i want one",1
"it's her hugs",1
"not fake but",1
"real tight hugs",1
"the best not",1
"tight hugs i",1
"were the best",1
"books includes franklin",1
"children's books includes",1
"franklin watts orchard",1
"hachette children's books",1
"includes franklin watts",1
"watts orchard hodder",1
"i know the",1
"know the name",1
"name is misleading",1
"not i know",1
"the name is",1
"unfortunately not i",1
"actually watch x",1
"demi's a judge",1
"factor now that",1
"i might actually",1
"might actually watch",1
"now that demi's",1
"that demi's a",1
"watch x factor",1
"x factor now",1
"an offer of",1
"better or some",1
"collaborating with one",1
"direction think they",1
"no to an",1
"of collaborating with",1
"offer of collaborating",1
"one direction think",1
"or some screw",1
"said no to",1
"some screw them",1
"the wanted said",1
"they better or",1
"think they better",1
"to an offer",1
"wanted said no",1
"with one direction",1
"a woman he",1
"as an afterthought",1
"distract you from",1
"doesn't even know",1
"even know the",1
"from the stupidity",1
"having hot steamy",1
"he doesn't even",1
"head of some",1
"hot steamy with",1
"into the script",1
"kind of terrorist",1
"know the head",1
"mcleod having hot",1
"movie we then",1
"of some kind",1
"of terrorist organization",1
"of the movie",1
"only written into",1
"organization that was",1
"script as an",1
"see mcleod having",1
"some kind of",1
"steamy with a",1
"stupidity of the",1
"terrorist organization that",1
"that was only",1
"the head of",1
"the movie we",1
"the script as",1
"the stupidity of",1
"then see mcleod",1
"to distract you",1
"was only written",1
"we then see",1
"with a woman",1
"woman he doesn't",1
"written into the",1
"you from the",1
"are from pr",1
"from pr guy",1
"guy not jimmy",1
"ms are from",1
"note tweets tagged",1
"pr guy not",1
"tagged with ms",1
"tweets tagged with",1
"with ms are",1
"and been through",1
"been through many",1
"can't imagine not",1
"grown up in",1
"having grown up",1
"having them i'm",1
"i can't imagine",1
"i'm ultra paranoid",1
"imagine not having",1
"in nebraska and",1
"many i can't",1
"nebraska and been",1
"not having them",1
"them i'm ultra",1
"through many i",1
"up in nebraska",1
"are dangerous aren't",1
"dangerous aren't they",1
"right they are",1
"they are dangerous",1
"be in school",1
"lol weren't you",1
"supposed to be",1
"to be in",1
"weren't you supposed",1
"you supposed to",1
"a stupid question",1
"i'd still be",1
"question i'd still",1
"stupid question i'd",1
"that was a",1
"was a stupid",1
"a new one",1
"cool cool im",1
"cool im getting",1
"getting a new",1
"im getting a",1
"new one on",1
"ohh cool cool",1
"one on saturday",1
"a few miles",1
"fall would love",1
"few miles this",1
"kill a few",1
"love to kill",1
"miles this morning",1
"stupid fall would",1
"to kill a",1
"would love to",1
"a built in",1
"a good writer",1
"a title like",1
"above all others",1
"all others to",1
"amenities and come",1
"and come straight",1
"asked if there",1
"be a good",1
"be worth saying",1
"built in shock",1
"come straight to",1
"crap detecting originated",1
"detecting originated with",1
"dispense with the",1
"do not know",1
"ernest hemingway who",1
"for those of",1
"good writer replied",1
"hemingway who when",1
"i ought to",1
"i think i",1
"if there were",1
"in shock proof",1
"it may be",1
"know it may",1
"like this i",1
"may be worth",1
"needed above all",1
"not know it",1
"of you who",1
"one quality needed",1
"originated with ernest",1
"others to be",1
"ought to dispense",1
"phrase crap detecting",1
"point for those",1
"proof crap detector",1
"quality needed above",1
"replied yes a",1
"rhetorical amenities and",1
"saying that the",1
"shock proof crap",1
"straight to the",1
"that the phrase",1
"the phrase crap",1
"the point for",1
"the rhetorical amenities",1
"there were one",1
"think i ought",1
"this i think",1
"those of you",1
"title like this",1
"to be a",1
"to dispense with",1
"to the point",1
"were one quality",1
"when asked if",1
"who do not",1
"who when asked",1
"with a title",1
"with ernest hemingway",1
"with the rhetorical",1
"worth saying that",1
"writer replied yes",1
"yes a built",1
"you who do",1
"can't wait to",1
"clown too much",1
"dude can't wait",1
"is rt dude",1
"it is rt",1
"kid we clown",1
"miss this kid",1
"night it is",1
"night miss this",1
"reunite w tomorrow",1
"rt dude can't",1
"this kid we",1
"to reunite w",1
"tomorrow night it",1
"tomorrow night miss",1
"too much lmao",1
"w tomorrow night",1
"wait to reunite",1
"we clown too",1
"bulls game on",1
"live bulls game",1
"loving the live",1
"the live bulls",1
"a penny in",1
"a pound deep",1
"a website interpreting",1
"an opportunity do",1
"breath here goes",1
"deep breath here",1
"do i grab",1
"do i kop",1
"dreams for people",1
"for a penny",1
"for a pound",1
"goes i run",1
"grab it or",1
"here goes i",1
"here's an opportunity",1
"i grab it",1
"i kop out",1
"i run a",1
"in for a",2
"interpreting dreams for",1
"it or do",1
"kop out well",1
"now here's an",1
"opportunity do i",1
"or do i",1
"out well in",1
"penny in for",1
"pound deep breath",1
"run a website",1
"website interpreting dreams",1
"well in for",1
"about lawyers trying",1
"have stories about",1
"hi lance we",1
"lance we love",1
"lawyers trying to",1
"love your site",1
"site have stories",1
"stories about lawyers",1
"to save money",1
"trying to save",1
"we love your",1
"your site have",1
"are back in",1
"away game tickets",1
"back in the",1
"but you know",1
"don't get away",1
"game tickets but",1
"get away game",1
"got you when",1
"i've got you",1
"in the mia",1
"know i've got",1
"tickets but you",1
"when you are",1
"you are back",1
"you know i've",1
"you when you",1
"be the case",1
"course why wouldn't",1
"of course why",1
"that be the",1
"why wouldn't that",1
"wouldn't that be",1
"a bit jealous",1
"a french boyfriend",1
"able to practice",1
"about all these",1
"about the french",1
"after reading so",1
"all these lovely",1
"and after reading",1
"and improve their",1
"are able to",1
"better i'm happy",1
"bit jealous about",1
"boyfriend and after",1
"but i've grown",1
"dating scene while",1
"different than new",1
"does not sound",1
"for a french",1
"french boyfriend and",1
"french dating scene",1
"french to the",1
"from that phase",1
"grown a bit",1
"happy that i've",1
"i'm happy that",1
"i'm not on",1
"i've grown a",1
"i've moved on",1
"improve their french",1
"it does not",1
"jealous about all",1
"ladies that are",1
"life but i've",1
"lovely ladies that",1
"market for a",1
"moved on from",1
"much about the",1
"much better i'm",1
"my life but",1
"new york's it",1
"not on the",1
"not sound much",1
"obviously i'm not",1
"of my life",1
"on from that",1
"on the market",1
"phase of my",1
"point of fluency",1
"practice and improve",1
"reading so much",1
"scene while different",1
"so much about",1
"sound much better",1
"than new york's",1
"that are able",1
"that i've moved",1
"that phase of",1
"the french dating",1
"the market for",1
"the point of",1
"their french to",1
"these lovely ladies",1
"to practice and",1
"to the point",1
"while different than",1
"york's it does",1
"a close i",1
"about the issues",1
"afternoon to end",1
"all weekend i",1
"am feeling refreshed",1
"and busy weekend",1
"and cast my",1
"and challenging on",1
"and ready to",1
"as my savior",1
"as sunday rolls",1
"been exhausting and",1
"begin the week",1
"busy weekend i",1
"but i decided",1
"captured in my",1
"cast my worries",1
"challenging on several",1
"close i thought",1
"decided that instead",1
"do and cast",1
"do as my",1
"end my work",1
"evening and ready",1
"exhausting and challenging",1
"feeling refreshed on",1
"friday afternoon to",1
"had been exhausting",1
"him you know",1
"i am feeling",1
"i captured in",1
